14/09/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET0,FE00,TESCO PLC,GB0008847096,GBX,GB,TSCO,TESCO,ORD 5P,11000,,10011776733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET0,FE00,VODAFONE GROUP PLC,GB00B16GWD56,GBX,GB,VOD,VODAFONE GRP.,ORD USD0.11 3/7,30000,,24675822492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET0,FE00,XSTRATA PLC,GB0031411001,GBX,GB,XTA,XSTRATA,ORD USD0.50,4000,,23445724708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,CENTRICA PLC,GB00B033F229,GBX,GB,CNA,CENTRICA,ORD 6 14/81P,10000,,5686615287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,DIAGEO PLC,GB0002374006,GBX,GB,DGE,DIAGEO,ORD 28 101/108P,4000,,8338278709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,IMPERIAL TOBACCO GROUP PLC,GB0004544929,GBX,GB,IMT,IMP.TOBACCO GRP,ORD 10P,2000,,8545266849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,NATIONAL GRID PLC,GB00B08SNH34,GBX,GB,NG.,NATIONAL GRID,ORD 11 17/43P,9000,,7505045348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,PRUDENTIAL PLC,GB0007099541,GBX,GB,PRU,PRUDENTIAL,ORD 5P,7000,,9972895623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,GBX,GB,RB.,RECKITT BEN. GP,ORD 10P,1000,,7776597334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,ROYAL BANK OF SCOTLAND GROUP PLC,GB0007547838,GBX,GB,RBS,ROYAL BANK SCOT,ORD 25P,100000,,6563364219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FE10,UNILEVER PLC,GB00B10RZP78,GBX,GB,ULVR,UNILEVER,ORD 3 1/9P,2500,,8364855846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FF10,HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,GBX,GB,HL.,HARGREAVES LANS,ORD 0.4P,2000,,68495305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FF10,SCHRODERS PLC,GB0002395811,GBX,GB,SDRC,SCHRODERS NV,NON-VTG SHS œ1,1000,,141518658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ASSOCIATED BRITISH FOODS PLC,GB0006731235,GBX,GB,ABF,A.B.FOOD,ORD 5 15/22P,5000,,2013739691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ADMIRAL GROUP PLC,GB00B02J6398,GBX,GB,ADM,ADMIRAL GRP,ORD 0.1P,3000,,1185697746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,AGGREKO PLC,GB00B4WQ2Z29,GBX,GB,AGK,AGGREKO,ORD 13 549/775P,2500,,1209818693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,AMEC PLC,GB0000282623,GBX,GB,AMEC,AMEC,ORD 50P,4000,,1682980364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ANTOFAGASTA PLC,GB0000456144,GBX,GB,ANTO,ANTOFAGASTA,ORD 5P,3500,,5006625546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ARM HOLDINGS PLC,GB0000595859,GBX,GB,ARM,ARM HLDGS.,ORD 0.05P,8000,,3827774484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,AUTONOMY CORPORATION PLC,GB0055007982,GBX,GB,AU.,AUTONOMY,ORD SHS 1/3P,3000,,2983168887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,AVIVA PLC,GB0002162385,GBX,GB,AV.,AVIVA,ORD 25P,10000,,5933401717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,BAE SYSTEMS PLC,GB0002634946,GBX,GB,BA.,BAE SYS.,ORD 2.5P,10000,,5455292790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,BRITISH LAND CO PLC,GB0001367019,GBX,GB,BLND,BR.LAND,ORD 25P,9000,,2258598834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,BURBERRY GROUP PLC,GB0031743007,GBX,GB,BRBY,BURBERRY GRP,ORD 0.05P,4000,,2043505573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,BRITISH SKY BROADCASTING GROUP PLC,GB0001411924,GBX,GB,BSY,BSKYB,ORD 50P,6000,,3844156729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,BT GROUP PLC,GB0030913577,GBX,GB,BT.A,BT GROUP,ORD 5P,20000,,5941003584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,CARNIVAL PLC,GB0031215220,GBX,GB,CCL,CARNIVAL,ORD USD 1.66,2000,,3907770358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,CAIRN ENERGY PLC,GB00B59MW615,GBX,GB,CNE,CAIRN ENERGY,ORD 8/13P,10000,,3956723416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,COMPASS GROUP PLC,GB0005331532,GBX,GB,CPG,COMPASS GROUP,ORD 10P,9000,,4207244571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,CAPITA GROUP PLC,GB00B23K0M20,GBX,GB,CPI,CAPITA GROUP,ORD 2.066666P,6000,,2570894289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,CAPITAL SHOPPING CENTRES GROUP PLC,GB0006834344,GBX,GB,CSCG,CAPITAL SHOP,ORD 50P,10000,,1121184838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,MAN GROUP PLC,GB00B28KQ186,GBX,GB,EMG,MAN GROUP,USD0.03428571,20000,,3164466461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,EURASIAN NATURAL RESOURCES CORP PLC,GB00B29BCK10,GBX,GB,ENRC,EURASIAN,ORD USD0.20,5000,,3025431765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ESSAR ENERGY PLC,GB00B5SXPF57,GBX,GB,ESSR,ESSAR ENERGY,ORD 5P,10000,,652233479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,EXPERIAN PLC,GB00B19NLV48,GBX,JE,EXPN,EXPERIAN,ORD USD0.10,6000,,2565675052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,FRESNILLO PLC,GB00B2QPKJ12,GBX,GB,FRES,FRESNILLO,ORD USD0.50,3000,,1035159990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,G4S PLC,GB00B01FLG62,GBX,GB,GFS,G4S,ORD 25P,17000,,1832317295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,GKN PLC,GB0030646508,GBX,GB,GKN,GKN,ORD 10P,20000,,1688095419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,HAMMERSON PLC,GB0004065016,GBX,GB,HMSO,HAMMERSON,ORD 25P,10000,,1326095861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INTL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,GBX,GB,IAG,INTL CONSOL AIR,ORD EUR0.50 (CDI),20000,,3385192392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ICAP PLC,GB0033872168,GBX,GB,IAP,ICAP,ORD 10P,9000,,1676193660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INTERCONTINENTAL HOTELS GROUP PLC,GB00B1WQCS47,GBX,GB,IHG,INTERCON. HOTEL,ORD 13 29/47P,4000,,2505485724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,3I GROUP PLC,GB00B1YW4409,GBX,GB,III,3I GRP.,ORD 73 19/22P,17500,,1069028684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,IMI PLC,GB0004579636,GBX,GB,IMI,IMI,ORD 25P,5000,,1233858202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INVESTEC PLC,GB00B17BBQ50,GBX,GB,INVP,INVESTEC,ORD GBP0.0002,10000,,1114400611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INTERNATIONAL POWER PLC,GB0006320161,GBX,GB,IPR,INTL POWER,ORD 50P,15000,,3143437502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INMARSAT PLC,GB00B09LSH68,GBX,GB,ISAT,INMARSAT,ORD EUR0.0005,8000,,1223659595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,INTERTEK GROUP PLC,GB0031638363,GBX,GB,ITRK,INTERTEK GROUP,ORD 1P,2000,,1239640196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ITV PLC,GB0033986497,GBX,GB,ITV,ITV,ORD 10P,60000,,1747420788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,"JOHNSON,MATTHEY PLC",GB0004764071,GBX,GB,JMAT,"JOHNSON,MATTH.",ORD #1,2000,,1742652026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,KAZAKHMYS PLC,GB00B0HZPV38,GBX,GB,KAZ,KAZAKHMYS,ORD 20P,4000,,5176227961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,KINGFISHER PLC,GB0033195214,GBX,GB,KGF,KINGFISHER,ORD 15 5/7P,17500,,3203652551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,LAND SECURITIES GROUP PLC,GB0031809436,GBX,GB,LAND,LAND SECS.,ORD 10P,6000,,2397259909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,LEGAL & GENERAL GROUP PLC,GB0005603997,GBX,GB,LGEN,LEGAL&GEN.,ORD 2 1/2P,40000,,2764325239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,LONMIN PLC,GB0031192486,GBX,GB,LMI,LONMIN,ORD SHS USD1,2500,,2148076033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,MARKS & SPENCER GROUP PLC,GB0031274896,GBX,GB,MKS,MARKS & SP.,ORD 25P,14000,,3886232452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,MORRISON(WM.)SUPERMARKETS PLC,GB0006043169,GBX,GB,MRW,MORRISON (WM),ORD 10P,15000,,3531425203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,NEXT PLC,GB0032089863,GBX,GB,NXT,NEXT,ORD 10P,2000,,3641619491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,OLD MUTUAL PLC,GB0007389926,GBX,GB,OML,OLD MUTUAL,ORD 10P,40000,,2102216810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,PETROFAC LD,GB00B0H2K534,GBX,JE,PFC,PETROFAC,ORD USD0.02,3000,,2155572292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,PEARSON PLC,GB0006776081,GBX,GB,PSON,PEARSON,ORD 25P,4000,,3571777727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,REED ELSEVIER PLC,GB00B2B0DG97,GBX,GB,REL,REED ELSEVIER,ORD 14 51/116P,9000,,3702287733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,REXAM PLC,GB0004250451,GBX,GB,REX,REXAM,ORD 64 2/7P,10000,,1518065713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,ROLLS-ROYCE HOLDINGS PLC,GB00B63H8491,GBX,GB,RR.,ROLLS-ROYCE HLG,ORD SHS 20P,8000,,4000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,RANDGOLD RESOURCES LD,GB00B01C3S32,GBX,GB,RRS,RANDGOLD RES.,ORD $0.05,1000,,3506120204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,RSA INSURANCE GROUP PLC,GB0006616899,GBX,GB,RSA,RSA INS.,ORD 27.5P,40000,,1896874846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,RESOLUTION LD,GG00B62W2327,GBX,JE,RSL,RESOLUTION,ORD NPV,15000,,1797851108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SAINSBURY(J) PLC,GB00B019KW72,GBX,GB,SBRY,SAINSBURY(J),ORD 28 4/7P,10000,,2291913530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SCHRODERS PLC,GB0002405495,GBX,GB,SDR,SCHRODERS,VTG SHS œ1,3000,,855624576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SAGE GROUP PLC,GB0008021650,GBX,GB,SGE,SAGE GRP.,ORD 1P,15000,,1437135383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SHIRE PLC,JE00B2QKY057,GBX,JE,SHP,SHIRE,ORD 5P,2500,,3974523424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,STANDARD LIFE PLC,GB00B16KPT44,GBX,GB,SL.,STD LIFE,ORD 10P,20000,,1228058081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SMITHS GROUP PLC,GB00B1WY2338,GBX,GB,SMIN,SMITHS GROUP,ORD 37.5P,4000,,1805114598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SMITH & NEPHEW PLC,GB0009223206,GBX,GB,SN.,SMITH&NEPHEW,ORD USD0.20,7000,,2779528510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SERCO GROUP PLC,GB0007973794,GBX,GB,SRP,SERCO GRP.,ORD 2P,8000,,1394379492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SCOTTISH & SOUTHERN ENERGY PLC,GB0007908733,GBX,GB,SSE,SCOT.&STH.ENRGY,ORD 50P,4000,,3915884079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,SEVERN TRENT PLC,GB00B1FH8J72,GBX,GB,SVT,SEVERN TRENT,ORD 97 17/19P,3000,,1750702489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,TATE & LYLE PLC,GB0008754136,GBX,GB,TATE,TATE & LYLE,ORD 25P,7000,,1087911260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,TULLOW OIL PLC,GB0001500809,GBX,GB,TLW,TULLOW OIL,ORD 10P,3000,,5198554449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,UNITED UTILITIES GROUP PLC,GB00B39J2M42,GBX,GB,UU.,UTD. UTILITIES,ORD 5P,9000,,2143069782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,VEDANTA RESOURCES PLC,GB0033277061,GBX,GB,VED,VEDANTA,ORD USD0.10,2000,,5409365181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,WEIR GROUP PLC,GB0009465807,GBX,GB,WEIR,WEIR GRP.,ORD 12.5P,2000,,1699233698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,WOOD GROUP (JOHN) PLC,GB00B5N0P849,GBX,GB,WG.,WOOD GRP(J),ORD 4 2/7P,7000,,700003209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,WOLSELEY PLC,JE00B3YWCQ29,GBX,JE,WOS,WOLSELEY,ORD 10P,2000,,15765239942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,WPP PLC,JE00B3DMTY01,GBX,JE,WPP,WPP,ORD 10P,6000,,5711316280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET1,FS10,WHITBREAD PLC,GB00B1KJJ408,GBX,GB,WTB,WHITBREAD,ORD 76 122/153P,3000,,1485620373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL10,BANK OF IRELAND(GOVERNOR&CO OF),IE0030606259,EUR,IE,BKIR,BANK IRELAND,ORD STK EUR0.05,30000,,3131954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL10,DCC PLC,IE0002424939,EUR,IE,DCC,DCC,ORD EUR0.25,800,,1743755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL10,DRAGON OIL PLC,IE0000590798,GBX,IE,DGO,DRAGON OIL,ORD EUR0.10,7000,,299565877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL5,CRH PLC,IE0001827041,EUR,IE,CRH,CRH,ORD EUR 0.32,4000,,10914420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL5,KERRY GROUP PLC,IE0004906560,EUR,IE,KYGA,KERRY GRP.'A','A'ORD EUR0.125,1250,,2551186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IL5,RYANAIR HOLDINGS PLC,IE00B1GKF381,EUR,IE,RYA,RYANAIR HLDG.,ORD EUR0.00635,6000,,2546654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,GRAFTON GROUP PLC,IE00B00MZ448,EUR,IE,GFTU,GRAFTON GRP.UTS,"UT (1 ORD, 1 C ORD & 17 A ORD)",1500,,429210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,GLANBIA PLC,IE0000669501,EUR,IE,GLB,GLANBIA,ORD EUR0.06,1000,,286581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,GREENCORE GROUP PLC,IE0003864109,EUR,IE,GNC,GREENCORE GRP.,ORD EUR0.01,3000,,252327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,IRISH CONTINENTAL GROUP PLC,IE0033336516,EUR,IE,ICGC,IRISH CONT.UNIT,UTS (COMP 1 ORD EUR0.65 & 10 RED SHS),200,,237209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,IFG GROUP PLC,IE0002325243,GBX,IE,IFP,IFG GRP.,ORD EUR0.12,2000,,2582146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN10,INDEPENDENT NEWS & MEDIA PLC,IE00B59HWB19,EUR,IE,INM,IND.NEWS,ORD EUR0.35,5000,,285214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN5,C&C GROUP PLC,IE00B010DT83,EUR,IE,CCR,C&C GRP,ORD EUR0.01,4000,,1220547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN5,KINGSPAN GROUP PLC,IE0004927939,EUR,IE,KGP,KINGSPAN GRP.,ORD EUR0.13,1000,,617024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN5,PADDY POWER PLC,IE0002588105,EUR,IE,PAP,PADDY POWER,ORD EUR0.10,400,,984047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET2,IN5,UNITED DRUG PLC,IE0033024807,GBX,IE,UDG,UTD.DRUG,ORD EUR0.05,1250,,17973370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET3,OL10,HMV GROUP PLC,GB0031575722,GBX,GB,HMV,HMV GRP,ORD 1P,40000,,224807796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET3,ON10,AEA TECHNOLOGY GROUP PLC,JE00B3ZHFD45,GBX,JE,AAT,AEA TECH GRP,ORD 1P,50000,,532965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SET3,ON10,ADVANCE DEVELOPING MARKETS FUND LD,GG00B45L2K95,GBX,GG,ADMF,ADV.DEV.MKT TST,ORD 1P,500,,8321180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
